M1,M2,M3,M4,time
8,15,8,7,2633
6,6,12,11,2634
8,13,8,13,2635
8,9,8,15,2636
9,6,11,11,2637
9,17,9,17,2638
6,11,10,7,2639
8,13,8,12,2640
7,9,7,8,2641
6,9,12,9,2642
10,12,9,9,2643
6,14,10,4,2644
8,5,8,7,2645
9,17,8,17,2646
6,9,12,8,2647
9,6,10,8,2648
6,17,8,9,2649
10,9,10,9,2650
8,8,8,19,2651
6,17,12,5,2652
8,9,8,11,2653
8,11,6,14,2654
7,13,11,6,2655
8,6,10,17,2656
6,14,10,6,2657
8,9,7,12,2658
8,7,8,12,2659
6,16,11,4,2660
8,9,10,7,2661
8,10,10,14,2662
8,10,8,7,2663
10,9,8,13,2664
5,11,12,12,2665
7,10,10,8,2666
8,6,8,12,2667
6,12,10,4,2668
8,9,8,14,2669
7,6,12,10,2670
9,17,8,4,2671
9,9,6,9,2672
6,12,11,5,2673
6,12,10,13,2674
7,9,10,12,2675
7,8,7,4,2676
9,10,8,7,2677
6,7,11,14,2678
10,17,10,3,2679
8,9,9,15,2680
6,7,8,12,2681
8,13,8,10,2682
8,10,12,11,2683
6,10,10,4,2684
9,14,6,7,2685
4,6,12,10,2686
10,15,8,3,2687
8,11,12,16,2688
6,6,6,7,2689
8,16,8,13,2690
8,11,12,15,2691
7,9,9,5,2692
7,14,9,15,2693
6,8,7,10,2694
8,12,8,3,2695
8,11,12,13,2696
6,5,10,12,2697
8,14,8,9,2698
8,8,10,9,2699
8,7,8,4,2700
10,12,12,9,2701
8,6,12,7,2702
10,10,9,12,2703
9,8,11,7,2704
8,11,9,11,2705
11,6,11,8,2706
7,12,12,14,2707
10,4,10,7,2708
8,11,12,6,2709
11,7,12,10,2710
6,9,10,6,2711
21,17,22,22,2712
8,9,13,12,2713
9,9,10,6,2714
12,12,12,9,2715
8,7,10,8,2716
10,10,12,14,2717
12,7,10,11,2718
8,11,11,7,2719
10,7,12,7,2720
8,11,9,10,2721
12,6,12,12,2722
8,10,12,10,2723
10,6,10,6,2724
10,10,10,6,2725
10,8,11,7,2726
8,10,11,8,2727
12,7,9,13,2728
8,11,11,6,2729
9,6,13,6,2730
11,12,11,12,2731
7,5,12,7,2732
11,14,12,9,2733
8,5,12,7,2734
11,12,12,7,2735
6,7,11,9,2736
10,9,11,11,2737
10,8,13,7,2738
10,9,12,6,2739
8,10,8,9,2740
12,9,12,6,2741
9,9,12,7,2742
8,8,10,6,2743
12,8,11,9,2744
8,6,10,6,2745
10,12,11,11,2746
8,7,11,6,2747
12,15,12,6,2748
8,7,12,7,2749
10,12,10,7,2750
10,6,10,8,2751
8,11,11,7,2752
10,7,11,7,2753
12,10,10,6,2754
6,8,11,8,2755
12,10,12,9,2756
9,8,12,8,2757
8,14,12,5,2758
12,6,10,8,2759
7,12,12,10,2760
10,5,10,12,2761
8,14,11,9,2762
11,5,11,7,2763
7,14,13,12,2764
12,7,11,6,2765
9,10,10,7,2766
9,7,12,10,2767
10,9,13,11,2768
11,9,10,7,2769
6,9,12,7,2770
12,9,13,6,2771
9,9,12,8,2772
8,10,9,4,2773
12,9,11,8,2774
6,11,9,5,2775
11,8,14,12,2776
8,9,13,7,2777
10,7,10,9,2778
8,12,12,5,2779
12,7,9,7,2780
6,11,10,6,2781
11,7,9,11,2782
10,11,12,7,2783
8,7,11,12,2784
10,11,10,8,2785
11,7,12,12,2786
6,12,12,7,2787
12,6,10,4,2788
8,16,11,8,2789
10,6,12,10,2790
10,12,11,13,2791
8,7,9,5,2792
12,10,11,9,2793
8,8,12,5,2794
10,10,10,6,2795
8,8,14,5,2796
12,10,12,7,2797
6,8,12,18,2798
10,10,10,11,2799
10,8,11,7,2800
8,9,12,11,2801
8,13,8,7,2802
4,5,2,5,2803
6,3,6,1,2804
0,1,2,0,2805
2,0,0,0,2806
0,0,0,0,2807
0,0,0,0,2808
0,0,0,0,2809
0,0,0,0,2810
0,0,0,0,2811
0,0,0,0,2812
0,0,0,0,2813
0,0,0,0,2814
0,0,0,0,2815
0,0,0,0,2816
0,0,0,0,2817
0,0,0,0,2818
0,0,0,0,2819
0,0,0,0,2820
0,0,0,0,2821
0,0,0,0,2822
0,0,0,0,2823
0,0,0,0,2824
0,0,0,0,2825
0,0,0,0,2826
0,0,0,0,2827
0,0,0,0,2828
0,0,0,0,2829
0,0,0,0,2830
0,0,0,0,2831
0,0,0,0,2832
0,0,0,0,2833
0,0,0,0,2834
0,0,0,0,2835
0,0,0,0,2836
0,0,0,0,2837
0,0,0,0,2838
0,0,0,0,2839
0,0,0,0,2840
0,0,0,0,2841
0,0,0,0,2842
0,0,0,0,2843
0,0,0,0,2844
0,0,0,0,2845
0,0,0,0,2846
0,0,0,0,2847
0,0,0,0,2848
0,0,0,0,2849
0,0,0,0,2850
0,0,0,0,2851
0,0,0,0,2852
0,0,0,0,2853
0,0,0,0,2854
0,0,0,0,2855
0,0,0,0,2856
0,0,0,0,2857
0,0,0,0,2858
0,0,0,0,2859
0,0,0,0,2860
0,0,0,0,2861
0,0,0,0,2862
0,0,0,0,2863
0,0,0,0,2864
0,0,0,0,2865
0,0,0,0,2866
0,0,0,0,2867
0,0,0,0,2868
0,0,0,0,2869
0,0,0,0,2870
0,0,0,0,2871
0,0,0,0,2872
0,0,0,0,2873
0,0,0,0,2874
0,0,0,0,2875
0,0,0,0,2876
0,0,0,0,2877
0,0,0,0,2878
0,0,0,0,2879
0,0,0,0,2880
0,0,0,0,2881
0,0,0,0,2882
0,0,0,0,2883
0,0,0,0,2884
0,0,0,0,2885
0,0,0,0,2886
0,0,0,0,2887
0,0,0,0,2888
0,0,0,0,2889
0,0,0,0,2890
0,0,0,0,2891
0,0,0,0,2892
0,0,0,0,2893
0,0,0,0,2894
0,0,0,0,2895
0,0,0,0,2896
0,0,0,0,2897
0,0,0,0,2898
0,0,0,0,2899
0,0,0,0,2900
2,0,5,0,2901
5,1,6,4,2902
5,7,11,9,2903
4,3,7,8,2904
6,9,5,6,2905
8,9,9,9,2906
8,6,6,7,2907
8,10,8,5,2908
6,5,8,11,2909
6,8,6,8,2910
6,9,12,3,2911
13,16,14,24,2912
8,6,10,7,2913
6,10,6,11,2914
8,15,8,5,2915
6,9,8,8,2916
8,8,7,13,2917
5,13,10,7,2918
7,7,6,9,2919
4,11,11,9,2920
6,6,8,6,2921
10,9,4,10,2922
3,4,14,12,2923
7,5,6,6,2924
10,8,8,13,2925
4,9,8,7,2926
6,9,6,9,2927
8,8,9,12,2928
6,8,6,7,2929
8,6,6,4,2930
6,11,7,12,2931
8,6,6,8,2932
8,12,13,3,2933
4,13,6,14,2934
8,9,6,6,2935
8,9,8,5,2936
9,9,6,13,2937
8,9,11,5,2938
6,5,8,6,2939
6,7,4,15,2940
8,9,10,4,2941
4,5,6,6,2942
8,4,8,14,2943
8,8,8,5,2944
6,5,4,7,2945
8,7,12,10,2946
6,5,6,6,2947
8,5,10,7,2948
8,8,7,12,2949
6,12,5,6,2950
8,3,14,12,2951
7,14,6,8,2952
5,15,6,5,2953
7,7,8,14,2954
6,8,6,7,2955
8,7,13,3,2956
8,6,5,13,2957
6,4,8,8,2958
8,6,8,3,2959
6,5,6,15,2960
7,6,12,7,2961
8,10,6,6,2962
6,7,10,13,2963
8,4,8,6,2964
6,8,6,6,2965
7,7,10,12,2966
9,7,6,4,2967
6,8,7,6,2968
8,5,8,14,2969
6,9,6,5,2970
7,20,12,5,2971
9,3,7,12,2972
6,7,7,5,2973
8,11,10,7,2974
6,6,6,13,2975
8,3,10,5,2976
8,4,8,7,2977
6,10,7,11,2978
8,5,10,5,2979
6,9,6,7,2980
10,5,11,11,2981
8,5,8,8,2982
6,8,7,7,2983
8,6,10,11,2984
6,3,6,5,2985
8,9,8,8,2986
8,12,8,9,2987
6,10,4,6,2988
8,9,10,7,2989
6,7,6,8,2990
8,10,11,6,2991
8,15,8,10,2992
6,10,7,7,2993
8,5,10,6,2994
6,7,6,9,2995
8,10,8,7,2996
7,6,8,6,2997
7,3,4,10,2998
7,8,10,8,2999
6,14,6,12,3000
10,7,12,8,3001
6,7,6,7,3002
12,18,12,7,3003
10,8,8,9,3004
9,8,13,5,3005
9,7,8,10,3006
12,7,9,4,3007
8,10,9,10,3008
12,8,10,5,3009
8,9,10,8,3010
10,7,10,6,3011
22,12,21,15,3012
10,10,11,7,3013
9,15,8,9,3014
10,5,12,5,3015
9,12,10,10,3016
10,5,10,5,3017
12,8,9,10,3018
9,7,11,5,3019
9,8,10,10,3020
8,10,10,5,3021
12,7,12,7,3022
8,8,10,8,3023
12,5,9,7,3024
8,15,9,9,3025
9,10,10,5,3026
12,8,12,10,3027
9,8,10,5,3028
9,7,11,11,3029
10,10,8,4,3030
12,7,10,11,3031
8,9,10,5,3032
10,8,10,10,3033
9,10,10,5,3034
10,7,10,9,3035
12,10,10,6,3036
8,6,8,8,3037
10,7,12,9,3038
10,7,10,6,3039
12,9,10,10,3040
8,7,9,5,3041
10,7,13,10,3042
8,8,10,5,3043
12,7,10,11,3044
9,19,12,4,3045
8,8,10,10,3046
12,7,10,5,3047
8,7,9,8,3048
9,8,11,7,3049
10,9,11,7,3050
11,7,8,9,3051
6,8,12,4,3052
11,7,10,12,3053
8,6,10,4,3054
11,10,11,13,3055
7,9,11,4,3056
10,9,12,11,3057
10,8,9,6,3058
8,7,9,8,3059
12,9,10,7,3060
8,7,10,7,3061
9,9,12,10,3062
10,7,10,5,3063
11,8,12,10,3064
6,9,10,4,3065
11,7,9,13,3066
8,7,9,4,3067
10,6,12,11,3068
8,4,10,4,3069
12,9,10,9,3070
8,4,12,6,3071
10,8,10,7,3072
10,6,10,8,3073
8,7,8,4,3074
12,11,11,11,3075
8,7,10,5,3076
10,8,10,12,3077
10,7,12,4,3078
8,8,10,8,3079
10,8,9,5,3080
10,7,9,6,3081
8,7,10,9,3082
12,6,11,4,3083
7,12,10,10,3084
11,11,12,5,3085
8,9,10,12,3086
10,10,9,4,3087
8,8,8,10,3088
12,7,11,5,3089
8,9,10,6,3090
10,6,10,9,3091
9,10,12,4,3092
8,7,10,9,3093
11,7,10,4,3094
6,10,8,11,3095
12,8,11,4,3096
7,11,10,11,3097
10,6,10,4,3098
8,7,12,8,3099
10,6,10,6,3100
